GeneID;Citrus;Human;Bee;Global_Status
lcl|SDAQ01000001.1_cds_KAI3559305.1_280;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559306.1_281;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559307.1_282;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559308.1_283;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559309.1_284;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559310.1_285;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559311.1_286;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559312.1_287;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559313.1_288;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559314.1_289;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559315.1_290;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559316.1_291;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559317.1_292;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559318.1_293;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559319.1_294;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559320.1_295;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559321.1_296;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559322.1_297;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559323.1_298;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559324.1_299;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559325.1_300;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559326.1_301;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559327.1_302;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559328.1_303;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559329.1_304;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559330.1_305;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559331.1_306;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559332.1_307;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559333.1_308;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559334.1_309;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559335.1_310;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559336.1_311;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559337.1_312;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559338.1_313;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559339.1_314;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559340.1_315;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559341.1_316;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559342.1_317;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559343.1_318;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559344.1_319;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559345.1_320;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559346.1_321;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559347.1_322;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559348.1_323;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559349.1_324;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559350.1_325;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559351.1_326;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559352.1_327;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559353.1_328;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559354.1_329;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559355.1_330;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559356.1_331;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559357.1_332;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559358.1_333;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559359.1_334;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559360.1_335;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559361.1_336;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559362.1_337;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559363.1_338;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559364.1_339;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559365.1_340;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559366.1_341;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559367.1_342;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559368.1_343;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559369.1_344;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559370.1_345;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559371.1_346;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559372.1_347;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559373.1_348;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559374.1_349;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559375.1_350;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559376.1_351;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559377.1_352;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559378.1_353;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559379.1_354;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559380.1_355;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559381.1_356;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559382.1_357;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559383.1_358;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559384.1_359;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559385.1_360;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559386.1_361;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559387.1_362;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559388.1_363;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559389.1_364;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559390.1_365;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559391.1_366;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559392.1_367;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559393.1_368;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559394.1_369;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559395.1_370;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559396.1_371;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559397.1_372;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559398.1_373;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559399.1_374;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559400.1_375;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559401.1_376;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559402.1_377;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559403.1_378;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559404.1_379;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559405.1_380;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559406.1_381;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559407.1_382;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559408.1_383;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559409.1_384;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559410.1_385;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559411.1_386;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559412.1_387;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559413.1_388;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559414.1_389;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559415.1_390;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559416.1_391;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559417.1_392;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559418.1_393;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559419.1_394;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559420.1_395;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559421.1_396;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559422.1_397;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559423.1_398;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559424.1_399;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559425.1_400;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559426.1_401;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559427.1_402;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559428.1_403;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559429.1_404;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559430.1_405;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559431.1_406;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559432.1_407;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559433.1_408;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559434.1_409;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559435.1_410;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559436.1_411;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559437.1_412;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559438.1_413;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559439.1_414;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559440.1_415;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559441.1_416;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559442.1_417;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559443.1_418;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559444.1_419;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559445.1_420;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559446.1_421;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559447.1_422;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559448.1_423;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559449.1_424;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559450.1_425;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559451.1_426;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559452.1_427;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559453.1_428;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559454.1_429;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559455.1_430;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559456.1_431;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559457.1_432;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559458.1_433;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559459.1_434;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559460.1_435;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559461.1_436;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559462.1_437;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559463.1_438;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559464.1_439;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559465.1_440;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559466.1_441;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559467.1_442;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559468.1_443;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559469.1_444;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559470.1_445;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559471.1_446;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559472.1_447;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559473.1_448;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559474.1_449;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559475.1_450;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559476.1_451;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559477.1_452;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559478.1_453;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559479.1_454;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559480.1_455;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559481.1_456;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559482.1_457;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559483.1_458;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559484.1_459;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559485.1_460;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559486.1_461;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559487.1_462;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559488.1_463;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559489.1_464;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559490.1_465;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559491.1_466;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559492.1_467;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559493.1_468;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559494.1_469;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559495.1_470;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559496.1_471;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559497.1_472;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559498.1_473;RISK;SAFE;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559499.1_474;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559500.1_475;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559501.1_476;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559502.1_477;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559503.1_478;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559504.1_479;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559505.1_480;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559506.1_481;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559507.1_482;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559508.1_483;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559509.1_484;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559510.1_485;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559511.1_486;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559512.1_487;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559513.1_488;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559514.1_489;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559515.1_490;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559516.1_491;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559517.1_492;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559518.1_493;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559519.1_494;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559520.1_495;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559521.1_496;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559522.1_497;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559523.1_498;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559524.1_499;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559525.1_500;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559526.1_501;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559527.1_502;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559528.1_503;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559529.1_504;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559530.1_505;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559531.1_506;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559532.1_507;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559533.1_508;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559534.1_509;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559535.1_510;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559536.1_511;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559537.1_512;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559538.1_513;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559539.1_514;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559540.1_515;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559541.1_516;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559542.1_517;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559543.1_518;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559544.1_519;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559545.1_520;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559546.1_521;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559547.1_522;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559548.1_523;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559549.1_524;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559550.1_525;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559551.1_526;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559552.1_527;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559553.1_528;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559554.1_529;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559555.1_530;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559556.1_531;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559557.1_532;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559558.1_533;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559559.1_534;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559560.1_535;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559561.1_536;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559562.1_537;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559563.1_538;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559564.1_539;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559565.1_540;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559566.1_541;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559567.1_542;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559568.1_543;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559569.1_544;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559570.1_545;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559571.1_546;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559572.1_547;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559573.1_548;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559574.1_549;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559575.1_550;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559576.1_551;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559577.1_552;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559578.1_553;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559579.1_554;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559580.1_555;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559581.1_556;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000001.1_cds_KAI3559582.1_557;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559583.1_558;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559584.1_559;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000001.1_cds_KAI3559585.1_560;SAFE;SAFE;SAFE;APPROVED
