================================================================================
RELATORIO DE BIOSSEGURANCA - RNAi
================================================================================
GENE ID                                  | CITRUS     | HUMAN      | BEE       
================================================================================
lcl|SDAQ01000001.1_cds_KAI3559026.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559273.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559274.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559275.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559276.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559277.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559278.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559279.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559280.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559281.1_2    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559282.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559283.1_2    | [RISK]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559284.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559285.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559286.1_2    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559287.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559288.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559289.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559290.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559291.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559292.1_2    | [SAFE]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559293.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559294.1_2    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559295.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559296.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559297.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559298.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559299.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559300.1_2    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559301.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559302.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559303.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559304.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559305.1_2    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559306.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559307.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559308.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559309.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559310.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559311.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559312.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559313.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559314.1_2    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559315.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559316.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559317.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559318.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559319.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559320.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559321.1_2    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559322.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559323.1_2    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559324.1_2    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559325.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559326.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559327.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559328.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559329.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559330.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559331.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559332.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559333.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559334.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559335.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559336.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559337.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559338.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559339.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559340.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559341.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559342.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559343.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559344.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559345.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559346.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559347.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559348.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559349.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559350.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559351.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559352.1_3    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559353.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559354.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559355.1_3    | [SAFE]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559356.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559357.1_3    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559358.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559359.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559360.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559361.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559362.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559363.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559364.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559365.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559366.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559367.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559368.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559369.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559370.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559371.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559372.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559373.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559374.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559375.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559376.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559377.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559378.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559379.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559380.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559381.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559382.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559383.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559384.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559385.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559386.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559387.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559388.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559389.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559390.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559391.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559392.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559393.1_3    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559394.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559395.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559396.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559397.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559398.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559399.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559400.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559401.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559402.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559403.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559404.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559405.1_3    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559406.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559407.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559408.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559409.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559410.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559411.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559412.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559413.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559414.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559415.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559416.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559417.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559418.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559419.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559420.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559421.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559422.1_3    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559423.1_3    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559424.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559425.1_4    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559426.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559427.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559428.1_4    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559429.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559430.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559431.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559432.1_4    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559433.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559434.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559435.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559436.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559437.1_4    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559438.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559439.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559440.1_4    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559441.1_4    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559442.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559443.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559444.1_4    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559445.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559446.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559447.1_4    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559448.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559449.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559450.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559451.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559452.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559453.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559454.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559455.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559456.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559457.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559458.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559459.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559460.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559461.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559462.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559463.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559464.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559465.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559466.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559467.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559468.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559469.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559470.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559471.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559472.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559473.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559474.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559475.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559476.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559477.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559478.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559479.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559480.1_4    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559481.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559482.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559483.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559484.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559485.1_4    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559486.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559487.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559488.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559489.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559490.1_4    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559491.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559492.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559493.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559494.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559495.1_4    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559496.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559497.1_4    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559498.1_4    | [RISK]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559499.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559500.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559501.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559502.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559503.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559504.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559505.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559506.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559507.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559508.1_4    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559509.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559510.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559511.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559512.1_4    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559513.1_4    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000001.1_cds_KAI3559514.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559515.1_4    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559516.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559517.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559518.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559519.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559520.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000001.1_cds_KAI3559521.1_4    | [SAFE]     | [SAFE]     | [SAFE]     | 
